ORDER_ID,CUSTOMER_ID,EVENT_TYPE,TIMESTAMP
10581,CUST081,ORDER_PLACED,1705058981000
10582,CUST082,ORDER_PLACED,1705058982000
10583,CUST083,ORDER_PLACED,1705058983000
10584,CUST084,ORDER_PLACED,1705058984000
10585,CUST085,ORDER_PLACED,1705058985000
10586,CUST086,ORDER_PLACED,1705058986000
10587,CUST087,ORDER_PLACED,1705058987000
10588,CUST088,ORDER_PLACED,1705058988000
10589,CUST089,ORDER_PLACED,1705058989000
10590,CUST090,ORDER_PLACED,1705058990000
10591,CUST091,ORDER_PLACED,1705058991000
10592,CUST092,ORDER_PLACED,1705058992000
10593,CUST093,ORDER_PLACED,1705058993000
10594,CUST094,ORDER_PLACED,1705058994000
10595,CUST095,ORDER_PLACED,1705058995000
10596,CUST096,ORDER_PLACED,1705058996000
10597,CUST097,ORDER_PLACED,1705058997000
10598,CUST098,ORDER_PLACED,1705058998000
10599,CUST099,ORDER_PLACED,1705058999000
10600,CUST000,ORDER_PLACED,1705059000000
10601,CUST001,ORDER_PLACED,1705059001000
10602,CUST002,ORDER_PLACED,1705059002000
10603,CUST003,ORDER_PLACED,1705059003000
10604,CUST004,ORDER_PLACED,1705059004000
10605,CUST005,ORDER_PLACED,1705059005000
10606,CUST006,ORDER_PLACED,1705059006000
10607,CUST007,ORDER_PLACED,1705059007000
10608,CUST008,ORDER_PLACED,1705059008000
10609,CUST009,ORDER_PLACED,1705059009000
10610,CUST010,ORDER_PLACED,1705059010000
10611,CUST011,ORDER_PLACED,1705059011000
10612,CUST012,ORDER_PLACED,1705059012000
10613,CUST013,ORDER_PLACED,1705059013000
10614,CUST014,ORDER_PLACED,1705059014000
10615,CUST015,ORDER_PLACED,1705059015000
10616,CUST016,ORDER_PLACED,1705059016000
10617,CUST017,ORDER_PLACED,1705059017000
10618,CUST018,ORDER_PLACED,1705059018000
10619,CUST019,ORDER_PLACED,1705059019000
10620,CUST020,ORDER_PLACED,1705059020000
10621,CUST021,ORDER_PLACED,1705059021000
10622,CUST022,ORDER_PLACED,1705059022000
10623,CUST023,ORDER_PLACED,1705059023000
10624,CUST024,ORDER_PLACED,1705059024000
10625,CUST025,ORDER_PLACED,1705059025000
10626,CUST026,ORDER_PLACED,1705059026000
10627,CUST027,ORDER_PLACED,1705059027000
10628,CUST028,ORDER_PLACED,1705059028000
10629,CUST029,ORDER_PLACED,1705059029000
10630,CUST030,ORDER_PLACED,1705059030000
10631,CUST031,ORDER_PLACED,1705059031000
10632,CUST032,ORDER_PLACED,1705059032000
10633,CUST033,ORDER_PLACED,1705059033000
10634,CUST034,ORDER_PLACED,1705059034000
10635,CUST035,ORDER_PLACED,1705059035000
10636,CUST036,ORDER_PLACED,1705059036000
10637,CUST037,ORDER_PLACED,1705059037000
10638,CUST038,ORDER_PLACED,1705059038000
10639,CUST039,ORDER_PLACED,1705059039000
10640,CUST040,ORDER_PLACED,1705059040000
10641,CUST041,ORDER_PLACED,1705059041000
10642,CUST042,ORDER_PLACED,1705059042000
10643,CUST043,ORDER_PLACED,1705059043000
10644,CUST044,ORDER_PLACED,1705059044000
10645,CUST045,ORDER_PLACED,1705059045000
10646,CUST046,ORDER_PLACED,1705059046000
10647,CUST047,ORDER_PLACED,1705059047000
10648,CUST048,ORDER_PLACED,1705059048000
10649,CUST049,ORDER_PLACED,1705059049000
10650,CUST050,ORDER_PLACED,1705059050000
10651,CUST051,ORDER_PLACED,1705059051000
10652,CUST052,ORDER_PLACED,1705059052000
10653,CUST053,ORDER_PLACED,1705059053000
10654,CUST054,ORDER_PLACED,1705059054000
10655,CUST055,ORDER_PLACED,1705059055000
10656,CUST056,ORDER_PLACED,1705059056000
10657,CUST057,ORDER_PLACED,1705059057000
10658,CUST058,ORDER_PLACED,1705059058000
10659,CUST059,ORDER_PLACED,1705059059000
10660,CUST060,ORDER_PLACED,1705059060000
10661,CUST061,ORDER_PLACED,1705059061000
10662,CUST062,ORDER_PLACED,1705059062000
10663,CUST063,ORDER_PLACED,1705059063000
10664,CUST064,ORDER_PLACED,1705059064000
10665,CUST065,ORDER_PLACED,1705059065000
10666,CUST066,ORDER_PLACED,1705059066000
10667,CUST067,ORDER_PLACED,1705059067000
10668,CUST068,ORDER_PLACED,1705059068000
10669,CUST069,ORDER_PLACED,1705059069000
10670,CUST070,ORDER_PLACED,1705059070000
10671,CUST071,ORDER_PLACED,1705059071000
10672,CUST072,ORDER_PLACED,1705059072000
10673,CUST073,ORDER_PLACED,1705059073000
10674,CUST074,ORDER_PLACED,1705059074000
10675,CUST075,ORDER_PLACED,1705059075000
10676,CUST076,ORDER_PLACED,1705059076000
10677,CUST077,ORDER_PLACED,1705059077000
10678,CUST078,ORDER_PLACED,1705059078000
10679,CUST079,ORDER_PLACED,1705059079000
10680,CUST080,ORDER_PLACED,1705059080000
10681,CUST081,ORDER_PLACED,1705059081000
10682,CUST082,ORDER_PLACED,1705059082000
10683,CUST083,ORDER_PLACED,1705059083000
10684,CUST084,ORDER_PLACED,1705059084000
10685,CUST085,ORDER_PLACED,1705059085000
10686,CUST086,ORDER_PLACED,1705059086000
10687,CUST087,ORDER_PLACED,1705059087000
10688,CUST088,ORDER_PLACED,1705059088000
10689,CUST089,ORDER_PLACED,1705059089000
10690,CUST090,ORDER_PLACED,1705059090000
10691,CUST091,ORDER_PLACED,1705059091000
10692,CUST092,ORDER_PLACED,1705059092000
10693,CUST093,ORDER_PLACED,1705059093000
10694,CUST094,ORDER_PLACED,1705059094000
10695,CUST095,ORDER_PLACED,1705059095000
10696,CUST096,ORDER_PLACED,1705059096000
10697,CUST097,ORDER_PLACED,1705059097000
10698,CUST098,ORDER_PLACED,1705059098000
10699,CUST099,ORDER_PLACED,1705059099000
10700,CUST000,ORDER_PLACED,1705059100000
10701,CUST001,ORDER_PLACED,1705059101000
10702,CUST002,ORDER_PLACED,1705059102000
10703,CUST003,ORDER_PLACED,1705059103000
10704,CUST004,ORDER_PLACED,1705059104000
10705,CUST005,ORDER_PLACED,1705059105000
10706,CUST006,ORDER_PLACED,1705059106000
10707,CUST007,ORDER_PLACED,1705059107000
10708,CUST008,ORDER_PLACED,1705059108000
10709,CUST009,ORDER_PLACED,1705059109000
10710,CUST010,ORDER_PLACED,1705059110000
10711,CUST011,ORDER_PLACED,1705059111000
10712,CUST012,ORDER_PLACED,1705059112000
10713,CUST013,ORDER_PLACED,1705059113000
10714,CUST014,ORDER_PLACED,1705059114000
10715,CUST015,ORDER_PLACED,1705059115000
10716,CUST016,ORDER_PLACED,1705059116000
10717,CUST017,ORDER_PLACED,1705059117000
10718,CUST018,ORDER_PLACED,1705059118000
10719,CUST019,ORDER_PLACED,1705059119000
10720,CUST020,ORDER_PLACED,1705059120000
10721,CUST021,ORDER_PLACED,1705059121000
10722,CUST022,ORDER_PLACED,1705059122000
10723,CUST023,ORDER_PLACED,1705059123000
10724,CUST024,ORDER_PLACED,1705059124000
10725,CUST025,ORDER_PLACED,1705059125000
10726,CUST026,ORDER_PLACED,1705059126000
10727,CUST027,ORDER_PLACED,1705059127000
10728,CUST028,ORDER_PLACED,1705059128000
10729,CUST029,ORDER_PLACED,1705059129000
10730,CUST030,ORDER_PLACED,1705059130000
10731,CUST031,ORDER_PLACED,1705059131000
10732,CUST032,ORDER_PLACED,1705059132000
10733,CUST033,ORDER_PLACED,1705059133000
10734,CUST034,ORDER_PLACED,1705059134000
10735,CUST035,ORDER_PLACED,1705059135000
10736,CUST036,ORDER_PLACED,1705059136000
10737,CUST037,ORDER_PLACED,1705059137000
10738,CUST038,ORDER_PLACED,1705059138000
10739,CUST039,ORDER_PLACED,1705059139000
10740,CUST040,ORDER_PLACED,1705059140000
10741,CUST041,ORDER_PLACED,1705059141000
10742,CUST042,ORDER_PLACED,1705059142000
10743,CUST043,ORDER_PLACED,1705059143000
10744,CUST044,ORDER_PLACED,1705059144000
10745,CUST045,ORDER_PLACED,1705059145000
10746,CUST046,ORDER_PLACED,1705059146000
10747,CUST047,ORDER_PLACED,1705059147000
10748,CUST048,ORDER_PLACED,1705059148000
10749,CUST049,ORDER_PLACED,1705059149000
10750,CUST050,ORDER_PLACED,1705059150000
10751,CUST051,ORDER_PLACED,1705059151000
10752,CUST052,ORDER_PLACED,1705059152000
10753,CUST053,ORDER_PLACED,1705059153000
10754,CUST054,ORDER_PLACED,1705059154000
10755,CUST055,ORDER_PLACED,1705059155000
10756,CUST056,ORDER_PLACED,1705059156000
10757,CUST057,ORDER_PLACED,1705059157000
10758,CUST058,ORDER_PLACED,1705059158000
10759,CUST059,ORDER_PLACED,1705059159000
10760,CUST060,ORDER_PLACED,1705059160000
10761,CUST061,ORDER_PLACED,1705059161000
10762,CUST062,ORDER_PLACED,1705059162000
10763,CUST063,ORDER_PLACED,1705059163000
10764,CUST064,ORDER_PLACED,1705059164000
10765,CUST065,ORDER_PLACED,1705059165000
10766,CUST066,ORDER_PLACED,1705059166000
10767,CUST067,ORDER_PLACED,1705059167000
10768,CUST068,ORDER_PLACED,1705059168000
10769,CUST069,ORDER_PLACED,1705059169000
10770,CUST070,ORDER_PLACED,1705059170000
10771,CUST071,ORDER_PLACED,1705059171000
10772,CUST072,ORDER_PLACED,1705059172000
10773,CUST073,ORDER_PLACED,1705059173000
10774,CUST074,ORDER_PLACED,1705059174000
10775,CUST075,ORDER_PLACED,1705059175000
10776,CUST076,ORDER_PLACED,1705059176000
10777,CUST077,ORDER_PLACED,1705059177000
10778,CUST078,ORDER_PLACED,1705059178000
10779,CUST079,ORDER_PLACED,1705059179000
10780,CUST080,ORDER_PLACED,1705059180000
10781,CUST081,ORDER_PLACED,1705059181000
10782,CUST082,ORDER_PLACED,1705059182000
10783,CUST083,ORDER_PLACED,1705059183000
10784,CUST084,ORDER_PLACED,1705059184000
10785,CUST085,ORDER_PLACED,1705059185000
10786,CUST086,ORDER_PLACED,1705059186000
10787,CUST087,ORDER_PLACED,1705059187000
10788,CUST088,ORDER_PLACED,1705059188000
10789,CUST089,ORDER_PLACED,1705059189000
10790,CUST090,ORDER_PLACED,1705059190000
10791,CUST091,ORDER_PLACED,1705059191000
10792,CUST092,ORDER_PLACED,1705059192000
10793,CUST093,ORDER_PLACED,1705059193000
10794,CUST094,ORDER_PLACED,1705059194000
10795,CUST095,ORDER_PLACED,1705059195000
10796,CUST096,ORDER_PLACED,1705059196000
10797,CUST097,ORDER_PLACED,1705059197000
10798,CUST098,ORDER_PLACED,1705059198000
10799,CUST099,ORDER_PLACED,1705059199000
10800,CUST000,ORDER_PLACED,1705059200000
10801,CUST001,ORDER_PLACED,1705059201000
10802,CUST002,ORDER_PLACED,1705059202000
10803,CUST003,ORDER_PLACED,1705059203000
10804,CUST004,ORDER_PLACED,1705059204000
10805,CUST005,ORDER_PLACED,1705059205000
10806,CUST006,ORDER_PLACED,1705059206000
10807,CUST007,ORDER_PLACED,1705059207000
10808,CUST008,ORDER_PLACED,1705059208000
10809,CUST009,ORDER_PLACED,1705059209000
10810,CUST010,ORDER_PLACED,1705059210000
10811,CUST011,ORDER_PLACED,1705059211000
10812,CUST012,ORDER_PLACED,1705059212000
10813,CUST013,ORDER_PLACED,1705059213000
10814,CUST014,ORDER_PLACED,1705059214000
10815,CUST015,ORDER_PLACED,1705059215000
10816,CUST016,ORDER_PLACED,1705059216000
10817,CUST017,ORDER_PLACED,1705059217000
10818,CUST018,ORDER_PLACED,1705059218000
10819,CUST019,ORDER_PLACED,1705059219000
10820,CUST020,ORDER_PLACED,1705059220000
10821,CUST021,ORDER_PLACED,1705059221000
10822,CUST022,ORDER_PLACED,1705059222000
10823,CUST023,ORDER_PLACED,1705059223000
10824,CUST024,ORDER_PLACED,1705059224000
10825,CUST025,ORDER_PLACED,1705059225000
10826,CUST026,ORDER_PLACED,1705059226000
10827,CUST027,ORDER_PLACED,1705059227000
10828,CUST028,ORDER_PLACED,1705059228000
10829,CUST029,ORDER_PLACED,1705059229000
10830,CUST030,ORDER_PLACED,1705059230000
10831,CUST031,ORDER_PLACED,1705059231000
10832,CUST032,ORDER_PLACED,1705059232000
10833,CUST033,ORDER_PLACED,1705059233000
10834,CUST034,ORDER_PLACED,1705059234000
10835,CUST035,ORDER_PLACED,1705059235000
10836,CUST036,ORDER_PLACED,1705059236000
10837,CUST037,ORDER_PLACED,1705059237000
10838,CUST038,ORDER_PLACED,1705059238000
10839,CUST039,ORDER_PLACED,1705059239000
10840,CUST040,ORDER_PLACED,1705059240000
10841,CUST041,ORDER_PLACED,1705059241000
10842,CUST042,ORDER_PLACED,1705059242000
10843,CUST043,ORDER_PLACED,1705059243000
10844,CUST044,ORDER_PLACED,1705059244000
10845,CUST045,ORDER_PLACED,1705059245000
10846,CUST046,ORDER_PLACED,1705059246000
10847,CUST047,ORDER_PLACED,1705059247000
10848,CUST048,ORDER_PLACED,1705059248000
10849,CUST049,ORDER_PLACED,1705059249000
10850,CUST050,ORDER_PLACED,1705059250000
10851,CUST051,ORDER_PLACED,1705059251000
10852,CUST052,ORDER_PLACED,1705059252000
10853,CUST053,ORDER_PLACED,1705059253000
10854,CUST054,ORDER_PLACED,1705059254000
10855,CUST055,ORDER_PLACED,1705059255000
10856,CUST056,ORDER_PLACED,1705059256000
10857,CUST057,ORDER_PLACED,1705059257000
10858,CUST058,ORDER_PLACED,1705059258000
10859,CUST059,ORDER_PLACED,1705059259000
10860,CUST060,ORDER_PLACED,1705059260000
10861,CUST061,ORDER_PLACED,1705059261000
10862,CUST062,ORDER_PLACED,1705059262000
10863,CUST063,ORDER_PLACED,1705059263000
10864,CUST064,ORDER_PLACED,1705059264000
10865,CUST065,ORDER_PLACED,1705059265000
10866,CUST066,ORDER_PLACED,1705059266000
10867,CUST067,ORDER_PLACED,1705059267000
10868,CUST068,ORDER_PLACED,1705059268000
10869,CUST069,ORDER_PLACED,1705059269000
10870,CUST070,ORDER_PLACED,1705059270000
10871,CUST071,ORDER_PLACED,1705059271000
10872,CUST072,ORDER_PLACED,1705059272000
10873,CUST073,ORDER_PLACED,1705059273000
10874,CUST074,ORDER_PLACED,1705059274000
10875,CUST075,ORDER_PLACED,1705059275000
10876,CUST076,ORDER_PLACED,1705059276000
10877,CUST077,ORDER_PLACED,1705059277000
10878,CUST078,ORDER_PLACED,1705059278000
10879,CUST079,ORDER_PLACED,1705059279000
10880,CUST080,ORDER_PLACED,1705059280000
10881,CUST081,ORDER_PLACED,1705059281000
10882,CUST082,ORDER_PLACED,1705059282000
10883,CUST083,ORDER_PLACED,1705059283000
10884,CUST084,ORDER_PLACED,1705059284000
10885,CUST085,ORDER_PLACED,1705059285000
10886,CUST086,ORDER_PLACED,1705059286000
10887,CUST087,ORDER_PLACED,1705059287000
10888,CUST088,ORDER_PLACED,1705059288000
10889,CUST089,ORDER_PLACED,1705059289000
10890,CUST090,ORDER_PLACED,1705059290000
10891,CUST091,ORDER_PLACED,1705059291000
10892,CUST092,ORDER_PLACED,1705059292000
10893,CUST093,ORDER_PLACED,1705059293000
10894,CUST094,ORDER_PLACED,1705059294000
10895,CUST095,ORDER_PLACED,1705059295000
10896,CUST096,ORDER_PLACED,1705059296000
10897,CUST097,ORDER_PLACED,1705059297000
10898,CUST098,ORDER_PLACED,1705059298000
10899,CUST099,ORDER_PLACED,1705059299000
10900,CUST000,ORDER_PLACED,1705059300000
10901,CUST001,ORDER_PLACED,1705059301000
10902,CUST002,ORDER_PLACED,1705059302000
10903,CUST003,ORDER_PLACED,1705059303000
10904,CUST004,ORDER_PLACED,1705059304000
10905,CUST005,ORDER_PLACED,1705059305000
10906,CUST006,ORDER_PLACED,1705059306000
10907,CUST007,ORDER_PLACED,1705059307000
10908,CUST008,ORDER_PLACED,1705059308000
10909,CUST009,ORDER_PLACED,1705059309000
10910,CUST010,ORDER_PLACED,1705059310000
10911,CUST011,ORDER_PLACED,1705059311000
10912,CUST012,ORDER_PLACED,1705059312000
10913,CUST013,ORDER_PLACED,1705059313000
10914,CUST014,ORDER_PLACED,1705059314000
10915,CUST015,ORDER_PLACED,1705059315000
10916,CUST016,ORDER_PLACED,1705059316000
10917,CUST017,ORDER_PLACED,1705059317000
10918,CUST018,ORDER_PLACED,1705059318000
10919,CUST019,ORDER_PLACED,1705059319000
10920,CUST020,ORDER_PLACED,1705059320000
10921,CUST021,ORDER_PLACED,1705059321000
10922,CUST022,ORDER_PLACED,1705059322000
10923,CUST023,ORDER_PLACED,1705059323000
10924,CUST024,ORDER_PLACED,1705059324000
10925,CUST025,ORDER_PLACED,1705059325000
10926,CUST026,ORDER_PLACED,1705059326000
10927,CUST027,ORDER_PLACED,1705059327000
10928,CUST028,ORDER_PLACED,1705059328000
10929,CUST029,ORDER_PLACED,1705059329000
10930,CUST030,ORDER_PLACED,1705059330000
10931,CUST031,ORDER_PLACED,1705059331000
10932,CUST032,ORDER_PLACED,1705059332000
10933,CUST033,ORDER_PLACED,1705059333000
10934,CUST034,ORDER_PLACED,1705059334000
10935,CUST035,ORDER_PLACED,1705059335000
10936,CUST036,ORDER_PLACED,1705059336000
10937,CUST037,ORDER_PLACED,1705059337000
10938,CUST038,ORDER_PLACED,1705059338000
10939,CUST039,ORDER_PLACED,1705059339000
10940,CUST040,ORDER_PLACED,1705059340000
10941,CUST041,ORDER_PLACED,1705059341000
10942,CUST042,ORDER_PLACED,1705059342000
10943,CUST043,ORDER_PLACED,1705059343000
10944,CUST044,ORDER_PLACED,1705059344000
10945,CUST045,ORDER_PLACED,1705059345000
10946,CUST046,ORDER_PLACED,1705059346000
10947,CUST047,ORDER_PLACED,1705059347000
10948,CUST048,ORDER_PLACED,1705059348000
10949,CUST049,ORDER_PLACED,1705059349000
10950,CUST050,ORDER_PLACED,1705059350000
10951,CUST051,ORDER_PLACED,1705059351000
10952,CUST052,ORDER_PLACED,1705059352000
10953,CUST053,ORDER_PLACED,1705059353000
10954,CUST054,ORDER_PLACED,1705059354000
10955,CUST055,ORDER_PLACED,1705059355000
10956,CUST056,ORDER_PLACED,1705059356000
10957,CUST057,ORDER_PLACED,1705059357000
10958,CUST058,ORDER_PLACED,1705059358000
10959,CUST059,ORDER_PLACED,1705059359000
10960,CUST060,ORDER_PLACED,1705059360000
10961,CUST061,ORDER_PLACED,1705059361000
10962,CUST062,ORDER_PLACED,1705059362000
10963,CUST063,ORDER_PLACED,1705059363000
10964,CUST064,ORDER_PLACED,1705059364000
10965,CUST065,ORDER_PLACED,1705059365000
10966,CUST066,ORDER_PLACED,1705059366000
10967,CUST067,ORDER_PLACED,1705059367000
10968,CUST068,ORDER_PLACED,1705059368000
10969,CUST069,ORDER_PLACED,1705059369000
10970,CUST070,ORDER_PLACED,1705059370000
10971,CUST071,ORDER_PLACED,1705059371000
10972,CUST072,ORDER_PLACED,1705059372000
10973,CUST073,ORDER_PLACED,1705059373000
10974,CUST074,ORDER_PLACED,1705059374000
10975,CUST075,ORDER_PLACED,1705059375000
10976,CUST076,ORDER_PLACED,1705059376000
10977,CUST077,ORDER_PLACED,1705059377000
10978,CUST078,ORDER_PLACED,1705059378000
10979,CUST079,ORDER_PLACED,1705059379000
10980,CUST080,ORDER_PLACED,1705059380000
10981,CUST081,ORDER_PLACED,1705059381000
10982,CUST082,ORDER_PLACED,1705059382000
10983,CUST083,ORDER_PLACED,1705059383000
10984,CUST084,ORDER_PLACED,1705059384000
10985,CUST085,ORDER_PLACED,1705059385000
10986,CUST086,ORDER_PLACED,1705059386000
10987,CUST087,ORDER_PLACED,1705059387000
10988,CUST088,ORDER_PLACED,1705059388000
10989,CUST089,ORDER_PLACED,1705059389000
10990,CUST090,ORDER_PLACED,1705059390000
10991,CUST091,ORDER_PLACED,1705059391000
10992,CUST092,ORDER_PLACED,1705059392000
10993,CUST093,ORDER_PLACED,1705059393000
10994,CUST094,ORDER_PLACED,1705059394000
10995,CUST095,ORDER_PLACED,1705059395000
10996,CUST096,ORDER_PLACED,1705059396000
10997,CUST097,ORDER_PLACED,1705059397000
10998,CUST098,ORDER_PLACED,1705059398000
10999,CUST099,ORDER_PLACED,1705059399000
11000,CUST000,ORDER_PLACED,1705059400000
